date,income,term,interest,principal,approved,adj_bls_2,id,race_asian,race_black,race_hispanic/latino,race_other,race_white,gender_female,gender_male,gender_non-binary,zip_60611.0,zip_60614.0,zip_60615.0,zip_60623.0,zip_60625.0,zip_60626.0,zip_60637.0,type_auto,type_home,type_personal
2016-08-01,102350.0,360.0,b'gAAAAABijUOsR_OFPWQ-mVyPzh_SqtlCpBJHLptzYchz-Acc6yXzYCUa_BuWtH5S-o5eU5V4IcalTPntx69z4gXbR7AOE6oCHrOW_YBMTqesHnQaKIqyvdM=',b'gAAAAABijUOskxD7LArJ1EtGHpdsFQcGUK6Fp2HUauq-qoMC8na-F5ibLoA05kHMT5JRduSHGc4M5UREoEHoDmCp3SicD1PSdw==',False,0.4,AP20168-0-92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-06-01,37449.0,240.0,b'gAAAAABijUOsq5M0JkQdzup5dchCd3rxkSLnvSyp8bChU1aImbem7o79NuZaw4AI-7fsM9AoTnDi3jJTEB8-kUv-ThNUbDthTDLcAdiqIgjP44g5RnchggY=',b'gAAAAABijUOs6LgLyOugbVAA-rs18L4N-NUJ7Y7ueSYklTdQq_WKoQK5MUFjluCfVfIxgNQ-GmPiVJFSM490-7pNCatIMV-dmw==',False,0.09,AP20116-0-60,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2012-03-01,121383.0,72.0,b'gAAAAABijUOsStYO0TuWAQhOmjtCzPbhiNwQQJr3uTfm6HmtW8mBQtpiGYef4Ja8yx5ijyp_p33BnVUz5gEQ05oFIdbHRsWqKw9FCNAXdRWD_xFG4egAJro=',b'gAAAAABijUOsgaJfz0q13w9ALVjtK1VKVhIjrTTsF4l9gB9m_kqiCHbmHux103341waSS8jl070B75PbXNvIHY9uml57emuwDQ==',True,0.13,AP20123-1-96,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-03-01,77822.0,240.0,b'gAAAAABijUOstb5Uw1X-yOiUXbH8WB_g_1Wn8C-2XmO4XdjaBkLp-oLA1_2Va97AHPEkf4sX1VICIZraW6n7VqiOGZr3sX6y-2YwPJ_G20y5uKFLeD0UoeU=',b'gAAAAABijUOsBPFLKXdkZ3h2li2u7Xx8UEeVs6etUCv5EFzrDlbz6BlvT1G3Il44Mu7yl6w-ESMgsjOJFwDceyRcZMAVFt4xTw==',True,0.11,AP20153-2-97,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2013-01-01,93594.0,180.0,b'gAAAAABijUOsfuobMMnBqhZm21Xu1rerOxXGVCBoAKDvhLpQibpx7HmtpGtmsyKyfZ1L9i6eNCNaA1mJ-kFxnMQbxeuaHF0OVsqh05G-qOnWaNTw9YEsDSA=',b'gAAAAABijUOsF4Y_97vwJFSsTPhfxQl-M2pr5CPWbWlMEQn50bAHf3tqAfJp8q2f-FCjvDOABG_iEnhcCvYS-74DahBADZp-_g==',False,0.14,AP20131-3-52,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2012-12-01,26678.0,72.0,b'gAAAAABijUOs-7Ku9VpiuuYSSq1oKjuyFLQFZuchjq9B5V9QDDtFfK_qOLV583yhdImAYeEWujdbydHdc7P1G0JZur5TAYAHpNnnOP6NMUFQ0oJe_0C78UE=',b'gAAAAABijUOsG5O4lj_F29DPr_fGGf_b1HMHqfyS0QrlzAlmiY-St9MDfMGZJV9pOuHt8YRf5NTP7Ibtf3nDMA4nVzckNSt7IQ==',False,0.16,AP201212-3-74,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-03-01,41398.0,72.0,b'gAAAAABijUOsI_oT8RLZukuvgM-mS-0WgzG3ReMyziDra5ec8aeWAt9kESsXqBI3T8tFTm6R-z3aS-r_TuG0XbsRNlhiuR8R3fmoX0RIC3HdDwVQOepd3KI=',b'gAAAAABijUOsgQrvEEev-wjMAje2cCBQboh9tfPIUe_qfQ0RioUJr4GTOXR2UNYZ7ThsXsSqJKkOxS4fX5lAmcHALyj8__3U5A==',True,1.51,AP20183-1-71,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2011-11-01,82927.0,300.0,b'gAAAAABijUOs1XucUt8-yL4q5d0ktnmidP6vWGp-ILGW3N_SizuQ8ApJJLj09DIEFtocgEoFwN-G8RkgxIjspKT77stneHhfE-jSplcawlxArC1S9LUSd2w=',b'gAAAAABijUOswXzpAnRBv7xXeeJFs1thSM9MdmjkIuS6PdjjXJXxchEOJMHWMOT8cwl0qzmueIV5UoqSeBSzBJdgoxT2a4R1ug==',True,0.08,AP201111-0-70,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2013-04-01,36379.0,24.0,b'gAAAAABijUOs-tQSpXCV44Bc04miEIur4sv9crVVVOAAgFkljSZ4XvOfF0q6DBCRAOK7UTHiaM_237mLXVf-4RfUx5zNzl-J11HpmnNoLUvH7SUORk1wYTw=',b'gAAAAABijUOsylqRVXYy4oXAZTIdF5zZiVw5_Iv3ii7raV-_GaH-GI13PUjnDW5QWTS_7lVSSkPQn50qRyv7yCaapkl4OgJmag==',True,0.15,AP20134-2-100,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2016-01-01,49316.0,72.0,b'gAAAAABijUOsNs6Fi4XZS9xKQKk-3yIBmGEqAEn5j2MbS41zYeqHfLJMF1o5aWZFAiBvbytrWheVMQY0rIowKyiSOwsFrthf4Zs4sm6UXyFH-bViONO4_Wg=',b'gAAAAABijUOsRRRBBqgEx6C0KNK4cXP7CG0yfPfk7Hn72vDbc-4AdpgJ8US4Urqj8tYnyT_ICjhhv9hiEkDWVYmvpIQnmnNcyA==',False,0.34,AP20161-2-97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2014-05-01,7591.0,48.0,b'gAAAAABijUOshc7MgCgvYP6LqQ-F3yN1mtGmv69P4eDndVxxC5ObUM8r66BPqYJk5UmTeoAnFTlc6VhJOIrSJrggyCVc1-dVyWKIENJJuadl3NvwJv9-pd0=',b'gAAAAABijUOs1OMMqd8dfRNVhVP55SfaOwtKrEbqwsbq_-AKqkPcO0MUmWc2kjCwEKRg4afi1LQUyuBOy1Iuc-nobTey0XVk6g==',False,0.09,AP20145-3-71,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2018-12-01,116217.0,60.0,b'gAAAAABijUOsKs0nBzMqTdcbbo9DsRtHpMxBuWaHTEOjsFLnOgRICM3wYH6GLBWpzbmgiMWHVshFkqATRpnTzJS08PDlhckg6WzB3otKhJgXsOoDk4ADz84=',b'gAAAAABijUOsPU7ObaRKMBoZoQgpr0GvyM_-ojtaJ7bDoBFXVBZklhObiGcH7z58A99uP3Ko70InAM01v5K7ZZBTuoAERoF6CQ==',True,2.27,AP201812-1-79,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-08-01,57330.0,180.0,b'gAAAAABijUOsa3BX4PQPg40mQ91i5sAfSlbjGNMhffhGPb17neHW8HpMQwQfBynpcYLU0EtSvold1LpPslhb2TuUrziyQvzWgiVm7sNUzO-9I4MKE09gEYY=',b'gAAAAABijUOsRP6HQmKmVDp6ZJWL6OHS942OQwwHdOdY3jmIiFfjM6G64RWPvuthVKowD_x8VI5YQdzooVaOYXRX4FTwoAsW_w==',False,1.91,AP20188-2-49,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2016-03-01,28112.0,72.0,b'gAAAAABijUOsQGnaMl0oShJRjOhq3f6oRpkcCCS-ww2vemMKCUz9YmEjyt1AafCltBzy8VG4ZbHb259oAYlBPOrj_YjDD5phndvQ155QsTcS7VxJffxaQF8=',b'gAAAAABijUOslhXhjWZaW2D1S1LWarNsCMXNwfevUFsjNu3VYP-wNDEyNCxHeD6PTTfThDcYtTkqXWZ9Wp_zxPOK7BYIzKOjaw==',False,0.36,AP20163-1-27,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2015-06-01,54917.0,60.0,b'gAAAAABijUOsh5sPhpJWm5k76QDr1Hm-J6Yhr6nHOt4m-zfDdCW74CStISxRW5VXva3N9IRXSqLozjuL0AkReuFvVelYvTHLBiixdt4IVn4I5O3bKhxsFM0=',b'gAAAAABijUOsJzMIDnYrstkI3cZ1_BaclrECBdf2Wgp6HpTHKLncxn2CSDrmqITvxCLQzYJUTsyys8cEhdxQUjz8QsL-I4BWPg==',False,0.13,AP20156-0-83,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2015-11-01,51237.0,240.0,b'gAAAAABijUOsaEjrOe2a08eSZLvbAgiW6u1f1ug0r_LFASV8GPG3M7nPLBMZ_CHRnSqZsWyLtjHHeB_eq1xAO1uUj7QBKcbzhSZARJAGyLecYdNURPQvGjs=',b'gAAAAABijUOsDY6ZA_dNFgBnwK4wd26LVbRrkDkVYcAgifdybzTpG_cIQI2ul6rRjk3Bj11a2i8cBThwt25aJVb38HR-5vAOSQ==',False,0.12,AP201511-0-63,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-09-01,57515.0,240.0,b'gAAAAABijUOs9dKFww3bxBcMDRrf01gA8JVVwBMfvP5yENl1df3-i88Odh6nYJ2w8ks1xoI31PrCrDx9ZrxRCscDC649UCoXAwaS6bD5iAtJeWxqIR-Ny9c=',b'gAAAAABijUOsxgaXCY0uDKQWKQTkPb44mADnH-PZ7wgxLLfdkO5PcVO06myo3EO9ZVC-MuydDBssLSV0jECKlJ_eCTqB1SeBUA==',False,0.4,AP20169-0-79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2015-01-01,88712.0,360.0,b'gAAAAABijUOsVEKBHxRLM9Pv4jcwX2PciR2QrNniTBpbIorycNvB0Fk4eVkH9rkCzg_fW1HpLnEIJRNkLTK5bdbDiSv60urPbCheNrHhDP-trTwykIqa1EA=',b'gAAAAABijUOswHh3iPV-2BR3eQr7oRAuqRfw7dhQJsK73b6uDDLBS7f13kKW1f4ejgb7sR3QRpzgke6wqD1UW5MrwAT_bnrmYQ==',False,0.11,AP20151-3-86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2018-03-01,126398.0,72.0,b'gAAAAABijUOsssoWTFkR0cHW3SV3Wde9vZDx11ao_Syo9aP5v5E_txjsuImt9-IPwMDCaTVwd7T5u9cP630nBRAqgS3d8P1oMJmXHkr7YPBD2DcquErmizw=',b'gAAAAABijUOs8l-6a-RegjhFDUjgc66927x5Rmir1vxW5K3iWmDasqEC9asXFnhKBaj8yYmmuU0HL1SF9M2WbJOjYr88mJDIpg==',True,1.51,AP20183-0-68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2015-08-01,107306.0,360.0,b'gAAAAABijUOs8TkFWQGGRT75MwRErUGTU1dQYdBrBLgyGekddGrswWblRFfoRffygcKrtqNuFX7f1szCSIYKvMu-QoLKJlqAkDokDrNKmeyz5ULlGLumZp8=',b'gAAAAABijUOs2e11eyiC9awGHo0NA_hwbYDXoVjqh-HWKH_ZYnlYUOcUYaAm-eRdgqau6TQdQJo_fU6xKKMffy2BAfilBkqnxw==',True,0.14,AP20158-2-12,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2016-04-01,55621.0,84.0,b'gAAAAABijUOsWYfH58S12Fjwpx-s8b2N37Vgdsbug-EEFIrn6W53awfMmFRa11vvVYsPhLiyjtTCg9FTLWRmOQMN79NbHwZGrhu8VZq6huZ_8SY_ZeZvqmc=',b'gAAAAABijUOsmfq3e-KQd0g61dazCZPsz_ECgMY4PI9ko5c6LAZGgHmWQOYtGuSkyhfgkqopM70oRf9Mml4Cc_t9hKZgB7CaHA==',False,0.37,AP20164-3-3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2012-05-01,57419.0,360.0,b'gAAAAABijUOsuPvvbIDSg9nnWjkrOvHwxvgqluz3g5SZN8iQuv_fkDrByfS9TrTGFR0zXMfB_e3tOnCu60Fzd2ygs1zCJ5xi1IZEY1ARLqr3Iuitlnzf7JQ=',b'gAAAAABijUOsO479yL_D_z8wEyNmsmN5ufyTQGlicIGWBJWkRSS7Uue6YJBlHphrYVwZRHifV3IOrwg2hIz9lB73dJh6NBvCZA==',False,0.16,AP20125-2-18,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2016-11-01,115207.0,84.0,b'gAAAAABijUOss9DN6iheJ5STA1SAQurLhJmFft5eYjscAuTSZg5JAyX8l-Mhg0sKq_ZyNnDwi4GnES69co6UcqsAtKIU6kW-qkgHeCWMw9bYok46ZAn4gD4=',b'gAAAAABijUOsenWC1URwOJCJYyzphMqbW8WWJQrTBw3veeUC-ckq1AxWIHAPlUoJxj7FNC9DvqQlR8_sA5FzS4T2vcvtiOkuyQ==',False,0.41,AP201611-0-91,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2016-10-01,18000.0,300.0,b'gAAAAABijUOsIyGnYUj1Kdwkvu7rnxUBdlM_9TEDGWrREe3mstYOisgkRX4PuKU54JjPQe1mcbzHFeE4T6mBLW_LSKq_Sn-w_z_9XOIiTCXpvB30tRfdKPA=',b'gAAAAABijUOs9tULaloEiBd9q4yon95tXurFD-97MwfDpwIK9cUhyf0DafiELewEjv4if_dEzLOyY6RQM5jdQXKiXs3kDLvEbA==',False,0.4,AP201610-3-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2015-11-01,87733.0,360.0,b'gAAAAABijUOsNBoWw-vFf9AD08y3MGZfSrnU0eSla0HGzev7HKjKJRsf4i87RM5rn6La9d7uzaDC9pdY5LlCdib0gTDt5IKY_wPzRbAXDiATlJg4bMYGJMI=',b'gAAAAABijUOsAie0Hbf2LTEMueFcr63GTMj6Xg-8S6xnm2to4P7FZed9UEaOtxrGAs5eaonUI30Sx_xmHloQ94mFI8qmvIDQ5Q==',False,0.12,AP201511-0-29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
2017-03-01,108722.0,84.0,b'gAAAAABijUOs7GpH8_OfSKBkkYILfQnQctXhUe65kPsw8440wspRTgLX5AxzBbtBSh8rY9wxq3xQh0fBuxPJMnMVm5RA3CK1RI0VzG7RyYAvTNY560mfL9Y=',b'gAAAAABijUOsXPo1jfZFcYFiqYeH2W9-a1HaeQ9p6WRngG-vgR-1mBnxzoE4yV_WubJPeYkG5XVoC2LfSP3l9q-lqda0wQ-ivA==',True,0.79,AP20173-1-24,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-04-01,263923.0,84.0,b'gAAAAABijUOsbzD9iRcR_NgM_hEr6LbRWwMB-qOMk-wprzw2EgLjXbeWW-sfJ9XDODoff5LdMdGwkHEL0raBxvH_tVZ4vhWuDmH9t0AVXcV6aBXzzyp0iQA=',b'gAAAAABijUOs1vvPKH6p7qf2qoRTNt0zZ16QecLyTb2PVV0ocCUfIPupfBVtf9EAyVxVxiUf4YGr1xRs9dBuACMcGssqS3jr-w==',True,1.69,AP20184-3-14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2013-04-01,112684.0,240.0,b'gAAAAABijUOsTJy1QHxFe1OaT0SY4FJVLljvhtZ-kkKg5YAptB0cruqKjiU5oPCUiaGjjl25xrFvPlW7qLnG7jIRxNqg6Cr0zuUYsa1tc0wcMKjohnJhawc=',b'gAAAAABijUOsL7aEFJ_a23VxLPeM1ht7uZSOF3WTBRar9heCmPYSpZtfz515OXG7ztioDeUM_WI_HbNJhkYrWFFRy09jZ1CQNw==',True,0.15,AP20134-2-66,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2013-07-01,44269.0,72.0,b'gAAAAABijUOs8SC6li2qeY6Z4FHOKCfWqLWuGqsej5_FU8BuOKLBRCC9p7tcAh0SNYq4S96M5UOwmiVGcG8sQ4CSigV1m3Pm1OWY0KPam76C2bT0IYKG0ws=',b'gAAAAABijUOsQBVktyLFdYxtbWqWZBnsUT-uvGon0CUXLgj732Zv835PZGgS5g_12m8Kwn52XUXS23n_7Qs03TUWrKjHUhlh9A==',False,0.09,AP20137-1-96,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2016-10-01,34289.0,84.0,b'gAAAAABijUOsu5c2Jwbor2DBnTrzlXpWQ26H7JLQY5xeLVU1P2csqLdEAHQh9eEnC26Wp-F_hSB7syCjMHCO9OwbSvtV3Q5bIv973Wq_7foPaM6GTwnp8Dw=',b'gAAAAABijUOskX_vc3nGVqqOpKDotXBNqMRHmbGBP6fAjDGOgByGOCUEOplyKP0_4CrVOuYT543saSqYOFM0XXFgWxbwtCYg0A==',False,0.4,AP201610-2-80,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2011-09-01,7338.0,60.0,b'gAAAAABijUOsYIw-69kBbak6kOuE3SgogpZuh8rbqCrKQGaTuxZ0IUFXHZXQQVgrXIeKs_Dl1snUz2SJ0joqRGM8--sK6QJToYFCZisdKmCCf1pYijBkFc0=',b'gAAAAABijUOsIG4U8V3jY7Efb4gucUu0mUCPYvhdx5SkxAxehaVXEChGcv4pmBcSHO9SBBZ8mqX_yx5ZM9LzjeI3W3mp40wpEg==',False,0.08,AP20119-3-75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2018-02-01,18732.0,60.0,b'gAAAAABijUOs8A2yW3yfAYFqXtiXIYMPTOohcE9wP8jO-KQy3om7sW0Ui8X_Ci5oa_0Iu9qP5EpRogPq6x_rcedmqPj4ZDf7gUtHKTkSGE4G_N8LAy2KSUU=',b'gAAAAABijUOsp8aEKsXqTNAew8xNLl9jo8yZHz7B9fqpFgU3YJs_Jzpku28ppxfNYQrRupG8TIGWFI454Hmhc13_LjMQ7mebEw==',True,1.42,AP20182-0-49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2016-06-01,62321.0,360.0,b'gAAAAABijUOsWZcaDzUvUSF0gAn3QrepRc8cnI7K4T-2fmcsKJeEUw8C14_5gZdkgrxmzIRFFw3tRJGnYz7BTXwUh8bRNv29cvHERLEpQat7osoaCaGPbm4=',b'gAAAAABijUOsjRHzBBNVVz5NZZOReSqYM44NdpncpC9CQz98-E15oGtxH073_-aav8XTe6Gus-X-9v3eNjxdxIVycREbS-ABJQ==',False,0.38,AP20166-1-88,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017-07-01,194273.0,60.0,b'gAAAAABijUOsGLTgj4dFzaluiPD-R3vU8m0ENfePdoSuFfBhQhsVXcQnb7TCxRldxhdb35A5VIkkCCGVF8JyKC_hHPdundRl02j_RQqcZa5IA4r3v131dPM=',b'gAAAAABijUOscfHaFQjLQ3zCLg1dWWo8ly_-RVpShEPSwTQV1F6u1ibYBNtHnUbt7_U4FrjdOtToOsLiY5WXcuJ85SKWGWkuFg==',True,1.15,AP20177-0-44,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-04-01,78145.0,240.0,b'gAAAAABijUOswIcPKNdJGqoXS7yWjaLKyM1VzAoEcih983bVnG7On-piTYDAALtoqOv5z4BsX9TjaPsXgHxxVXj4ujCBLCq-UYdy2kM03_B88ShUtHW6RrY=',b'gAAAAABijUOsxN_O9eFFr9g-qty5RpKW2BsDUhJ4YfbCo2s7Dcs6iIOOAuFwDI-qyNV4wfTJwKHO3CZlmIlQDpFwr-lPNs-k0w==',False,0.12,AP20154-3-38,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2013-06-01,1768.0,60.0,b'gAAAAABijUOsQJeHv4m1FyuGpaEtGV-bxYhE7xj3QbXaczlW1tGSc9WF1rwQpiDJ4qvnE895RMQmfnp9-UAZ7sN2Czl019JP7BlhGRrl2Q3IdXOd_ajxcE4=',b'gAAAAABijUOs1HY5BujfQtQDRHJFXZVfrRxXJxu94QNGFadRmbYt0tKUM-fVyLAwZhALmBGAqBVFV5zKrh-wCkBud_xWZU81vw==',False,0.09,AP20136-0-37,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
2018-09-01,37181.0,360.0,b'gAAAAABijUOsx2aAhRMi9AMTi3Sf7czjG8W6aiqWZucsLmAaYXLWXWS2FWAG54YHrGvw4xyCxrizJZGGl15pxixJoxslhfu_AwvVApNqINkEwosegfRbgiI=',b'gAAAAABijUOstUzYJ-OJG1XMP087ni6DRLm9oaJcj7JqJKQaQiXaINcCsOOG7w7vMfRdwRb1-OWI2AgL7lFxy0n-yGRU9d9HkA==',False,1.95,AP20189-3-58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2012-02-01,2123.0,84.0,b'gAAAAABijUOsHWpMn1bJUAr_dcjc1hbp3kXJEcEHnamps5IxvE4ejZtNGXb1oeIj5cpMtdcJvLO_SbSlPDpvsDB04WkUt88U9Mbid_p3U1SAveaXp5AcTg0=',b'gAAAAABijUOs94IHWI7bH52VnIdQwW8jJXD_Ag89nQCrEOViMHyFu-kAsQHUlXtOTYrEMhHI61Nbb4PBOAwbQZlxgWCoSjbkrQ==',False,0.1,AP20122-2-53,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2018-12-01,76996.0,84.0,b'gAAAAABijUOsl1Rr5IgAJlch1Bx6aTv56KM29Sa2gi9DX9EK2BsFSwjCQyBZwaf03ogiGPd4bDY7anpWMJ2m8KcP0Hic3W4oRRx5fJnUIxQMDXfLEXCXikM=',b'gAAAAABijUOsZEtUVU44ktd3-lxjmSNFWPZzrlA_GA-nl90xOtBFGwlpGsqDuVtiPX_zEKwidzDFmYmsSEjzfXKFqFOVXrpwRg==',True,2.27,AP201812-0-67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2016-06-01,111292.0,300.0,b'gAAAAABijUOs12-EiGVbOcTiHRytsvnng-cTTMG0zRrJ_1G_K5wGqnjrXxFnZTmiuXVitpRyrW8TCExiarTWPanY6xFu6-mvmSVmshOLF0TRFckgs58vq9w=',b'gAAAAABijUOsfhpdKRwGjZsbzZaPT5Aqzviy1wGzEQzZI9uL6sriPpjmEe8Bg5lXJ0PDYmbDLNKgYcy-rDPc-cheMCtIhXM5Dw==',True,0.38,AP20166-2-39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-11-01,88042.0,240.0,b'gAAAAABijUOsrAvs5QrbhzIvSAZ2wLMc81_zzkyHGvu0gon8ivoHeTuGwj2wQJY26KzRnnQy0NP6bRjORL3nhuT55vuvq1a9TtQRINWArIJb-k42v8k9iZU=',b'gAAAAABijUOsK5S7d1MFTUUe_0XEsQS-L6HpKdS1I1z4gpxf_pNoLKryj4btPbCf53TF7ty0bbcLamzP1E7GR5lSzvMcZZY5SQ==',True,2.2,AP201811-1-76,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-05-01,49873.0,360.0,b'gAAAAABijUOsE_T7JZuK2mBc91km90NccvW10Hzb9ppR27oERajutxb5M-J4WqMfFpALl-6XvLR2exmS99fSjSg55gJMbDsg0R0cy4HMX646PGJ4guO3I84=',b'gAAAAABijUOsDsN4rUGfOCB_lyvcuu0QfqNkRuTYcomqJO_2Z7KNf8xMYtWf4wy9ChlbDufDyW8cJPbHAoYFhgBL2gt-il8_bQ==',False,0.16,AP20125-3-30,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2016-08-01,171080.0,72.0,b'gAAAAABijUOsIZkWU0t8aypnJ2_5VuuO1R4IkebAY5kD9Zlep1ixzgOG8VeODW-h_KvviaG08mDUO_PFms-9_AH9Dpvgi865zejl1JZ6ixaUs1SvZLyS9uU=',b'gAAAAABijUOsX9-hY6c6xaUmrjcFay7MCVLXm0K3i9x_ZkRs0RGnwN1NMxTVQe14JsnlR02pbVB9V9v-C8SGzQX71XGPfSf-Xw==',True,0.4,AP20168-0-65,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-01,153704.0,360.0,b'gAAAAABijUOsaCKRftoUM7ayib9mQFSNUe0jmTuW35YfwbiGuN8fRHKg_3eY-7t6IKG7euICTfOYJJUXcTppW9HR5l3GBcv3X2Q3r9WrYNCPSakGHlfspZk=',b'gAAAAABijUOsZ14Y8qFDx1f6Cua5NQyK65unsOP3zuz-Rf9PpofFFakKnviyyiruQNcbdBBbiD0ty-UoR2_Ta-m-W508uYbUUA==',True,0.11,AP20152-0-42,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2018-03-01,57484.0,60.0,b'gAAAAABijUOso9MhT86RnMo7C5FR4bjFSQFMWgPn6EXQc9_YFF7-EQA0zQicJKro6p0nEWwDjG-V9uQVVbYHlMQqIkTVhvshHLNT8MCVQObQUU7xR2Up0fU=',b'gAAAAABijUOsOpXvSBj6QCVejn36Q7fdWVDHW2zPkCEH6J5XL7-oiDGpBcfLqJE__j0_WufrgyhMDH3ywxVA0Snf97657rWFgw==',True,1.51,AP20183-3-94,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2014-03-01,140.0,84.0,b'gAAAAABijUOsd3XgdsN8fB81YrOtLOy9eAmI8NTHL5IwvsUq1FIB6tBqgfw8I4cfB9FJt9-Rfis7HeQfOxrltSbWkKA7zXNSI0uRIPGYMFP2biIjC98-5SU=',b'gAAAAABijUOskyp_WvdIBxXHsjo75pfvma5jd9PsnSmA401SA-KWfN1nK7WmqjvHxEIAYGe307HbiDjvgFsDYXMMyoyNYZ90jQ==',False,0.08,AP20143-3-67,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-02-01,33550.0,84.0,b'gAAAAABijUOspBWKAsNDEVP5swthgU83s_BkM0cbNAyn-4oTa_6Yf0pOPtHS1kKxZUFP8zWUgtgIL9dJMnG3yNjF0ElTy415HlomAKfrCHrzMhXvXjQ1AMQ=',b'gAAAAABijUOsNVC0dzIsMkOd9N46W_dejjxhNF6OrgNx2gyOkjI3hYAjc_Sft4BUXuk8bjYtUyx-WAyOzmTInTc65rq0e1nTyA==',False,0.11,AP20152-2-93,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-08-01,98721.0,180.0,b'gAAAAABijUOsETawjyT8wDs0Hzk5K5MjwPgiDU0_1BhtXGS-P_xQPBLSq77CcOlLaUVV4-CG03-iczoh9wjz6KYvUQ1XZjbZuMn4zEVIoV2mnVz9nkHlPug=',b'gAAAAABijUOsMFPKYU-uCjpxaI0AgZ5LyL5z8VZhxMBwAL7NHEhd7mSlhyGi_aY7xcULDb0G5bxCqJh5ikTk0F9MlqozziKnhQ==',False,0.13,AP20128-2-3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-11-01,42427.0,84.0,b'gAAAAABijUOs3YQifiXV44uwMocWpQs2QAlujSM74Xv8ApKq5OfbMdzXwdsvYbg9wjNUVlUkIuwibe6vzrbQ42z5zWywn1g3CePKPZ0UAMgb_I_-eJnAq0k=',b'gAAAAABijUOsHh0g1JDdiQy5CWFyYVUgxNVG7HT63XWe-2xudFUqeq006T9h8vMviWDFJ63owdl388MEup7dEFXfmxn28qQQPw==',False,0.41,AP201611-0-89,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
